Training loss=2.050951
Validation loss=2.626136
Min Validation loss=2.602863
Iteration of min validation loss=3380

Iterations trained=3743
Duration=642:20

Number of training examples=2925
Number of validation examples=100

Batch size=10
Learning rate=0.001000
Number of input (T)=80

Number of hidden layers=2
Number of hidden units per year=300

Iter=1, Training Loss=7.611105, Validation Loss=7.687644, Time Elapsed=00:07
Iter=3029, Training Loss=2.102496, Validation Loss=2.548477, Time Elapsed=619:41
Iter=3030, Training Loss=1.956951, Validation Loss=2.548477, Time Elapsed=619:43
Iter=3031, Training Loss=2.284795, Validation Loss=2.689075, Time Elapsed=619:46
Iter=3032, Training Loss=2.000670, Validation Loss=2.689075, Time Elapsed=619:48
Iter=3033, Training Loss=2.039487, Validation Loss=2.689075, Time Elapsed=619:49
Iter=3034, Training Loss=2.324870, Validation Loss=2.689075, Time Elapsed=619:50
Iter=3035, Training Loss=2.307530, Validation Loss=2.689075, Time Elapsed=619:51
Iter=3036, Training Loss=2.672294, Validation Loss=2.689075, Time Elapsed=619:53
Iter=3037, Training Loss=2.250746, Validation Loss=2.689075, Time Elapsed=619:55
Iter=3038, Training Loss=2.207975, Validation Loss=2.689075, Time Elapsed=619:56
Iter=3039, Training Loss=1.977078, Validation Loss=2.689075, Time Elapsed=619:58
Iter=3040, Training Loss=2.202619, Validation Loss=2.689075, Time Elapsed=619:59
Iter=3041, Training Loss=2.224712, Validation Loss=2.667181, Time Elapsed=620:03
Iter=3042, Training Loss=2.256461, Validation Loss=2.667181, Time Elapsed=620:04
Iter=3043, Training Loss=2.302903, Validation Loss=2.667181, Time Elapsed=620:06
Iter=3044, Training Loss=2.390784, Validation Loss=2.667181, Time Elapsed=620:08
Iter=3045, Training Loss=1.848070, Validation Loss=2.667181, Time Elapsed=620:09
Iter=3046, Training Loss=2.288367, Validation Loss=2.667181, Time Elapsed=620:11
Iter=3047, Training Loss=2.421222, Validation Loss=2.667181, Time Elapsed=620:13
Iter=3048, Training Loss=2.045977, Validation Loss=2.667181, Time Elapsed=620:14
Iter=3049, Training Loss=1.973286, Validation Loss=2.667181, Time Elapsed=620:16
Iter=3050, Training Loss=2.222936, Validation Loss=2.667181, Time Elapsed=620:18
Iter=3051, Training Loss=1.528536, Validation Loss=2.580384, Time Elapsed=620:21
Iter=3052, Training Loss=2.201718, Validation Loss=2.580384, Time Elapsed=620:23
Iter=3053, Training Loss=2.286880, Validation Loss=2.580384, Time Elapsed=620:25
Iter=3054, Training Loss=2.820891, Validation Loss=2.580384, Time Elapsed=620:27
Iter=3055, Training Loss=2.137649, Validation Loss=2.580384, Time Elapsed=620:29
Iter=3056, Training Loss=2.234486, Validation Loss=2.580384, Time Elapsed=620:30
Iter=3057, Training Loss=2.201040, Validation Loss=2.580384, Time Elapsed=620:32
Iter=3058, Training Loss=2.216359, Validation Loss=2.580384, Time Elapsed=620:34
Iter=3059, Training Loss=2.278486, Validation Loss=2.580384, Time Elapsed=620:36
Iter=3060, Training Loss=2.330405, Validation Loss=2.580384, Time Elapsed=620:38
Iter=3061, Training Loss=2.416272, Validation Loss=2.550395, Time Elapsed=620:41
Iter=3062, Training Loss=2.197534, Validation Loss=2.550395, Time Elapsed=620:43
Iter=3063, Training Loss=2.304046, Validation Loss=2.550395, Time Elapsed=620:44
Iter=3064, Training Loss=2.312658, Validation Loss=2.550395, Time Elapsed=620:46
Iter=3065, Training Loss=2.402143, Validation Loss=2.550395, Time Elapsed=620:47
Iter=3066, Training Loss=2.397793, Validation Loss=2.550395, Time Elapsed=620:48
Iter=3067, Training Loss=2.088778, Validation Loss=2.550395, Time Elapsed=620:50
Iter=3068, Training Loss=1.994235, Validation Loss=2.550395, Time Elapsed=620:51
Iter=3069, Training Loss=1.987951, Validation Loss=2.550395, Time Elapsed=620:52
Iter=3070, Training Loss=2.221018, Validation Loss=2.550395, Time Elapsed=620:54
Iter=3071, Training Loss=1.779186, Validation Loss=2.509918, Time Elapsed=620:57
Iter=3072, Training Loss=1.950383, Validation Loss=2.509918, Time Elapsed=620:59
Iter=3073, Training Loss=2.137737, Validation Loss=2.509918, Time Elapsed=621:00
Iter=3074, Training Loss=2.331628, Validation Loss=2.509918, Time Elapsed=621:01
Iter=3075, Training Loss=2.008576, Validation Loss=2.509918, Time Elapsed=621:02
Iter=3076, Training Loss=1.992361, Validation Loss=2.509918, Time Elapsed=621:04
Iter=3077, Training Loss=1.746294, Validation Loss=2.509918, Time Elapsed=621:05
Iter=3078, Training Loss=1.863413, Validation Loss=2.509918, Time Elapsed=621:07
Iter=3079, Training Loss=2.452206, Validation Loss=2.509918, Time Elapsed=621:08
Iter=3080, Training Loss=2.152697, Validation Loss=2.509918, Time Elapsed=621:10
Iter=3081, Training Loss=2.444513, Validation Loss=2.629702, Time Elapsed=621:13
Iter=3082, Training Loss=2.325225, Validation Loss=2.629702, Time Elapsed=621:14
Iter=3083, Training Loss=2.093451, Validation Loss=2.629702, Time Elapsed=621:16
Iter=3084, Training Loss=2.529391, Validation Loss=2.629702, Time Elapsed=621:17
Iter=3085, Training Loss=2.223070, Validation Loss=2.629702, Time Elapsed=621:19
Iter=3086, Training Loss=2.106921, Validation Loss=2.629702, Time Elapsed=621:20
Iter=3087, Training Loss=2.082896, Validation Loss=2.629702, Time Elapsed=621:21
Iter=3088, Training Loss=2.350701, Validation Loss=2.629702, Time Elapsed=621:23
Iter=3089, Training Loss=2.262294, Validation Loss=2.629702, Time Elapsed=621:24
Iter=3090, Training Loss=2.206460, Validation Loss=2.629702, Time Elapsed=621:26
Iter=3091, Training Loss=2.037617, Validation Loss=2.606626, Time Elapsed=621:28
Iter=3092, Training Loss=2.178606, Validation Loss=2.606626, Time Elapsed=621:30
Iter=3093, Training Loss=2.276434, Validation Loss=2.606626, Time Elapsed=621:31
Iter=3094, Training Loss=2.128685, Validation Loss=2.606626, Time Elapsed=621:33
Iter=3095, Training Loss=2.180624, Validation Loss=2.606626, Time Elapsed=621:34
Iter=3096, Training Loss=2.311961, Validation Loss=2.606626, Time Elapsed=621:36
Iter=3097, Training Loss=2.112778, Validation Loss=2.606626, Time Elapsed=621:37
Iter=3098, Training Loss=2.360444, Validation Loss=2.606626, Time Elapsed=621:39
Iter=3099, Training Loss=2.192969, Validation Loss=2.606626, Time Elapsed=621:40
Iter=3100, Training Loss=2.423357, Validation Loss=2.606626, Time Elapsed=621:41
Iter=3101, Training Loss=2.343010, Validation Loss=2.661631, Time Elapsed=621:44
Iter=3102, Training Loss=2.242108, Validation Loss=2.661631, Time Elapsed=621:46
Iter=3103, Training Loss=3.047399, Validation Loss=2.661631, Time Elapsed=621:47
Iter=3104, Training Loss=2.165951, Validation Loss=2.661631, Time Elapsed=621:48
Iter=3105, Training Loss=2.297896, Validation Loss=2.661631, Time Elapsed=621:50
Iter=3106, Training Loss=2.211195, Validation Loss=2.661631, Time Elapsed=621:51
Iter=3107, Training Loss=2.347410, Validation Loss=2.661631, Time Elapsed=621:53
Iter=3108, Training Loss=2.194124, Validation Loss=2.661631, Time Elapsed=621:54
Iter=3109, Training Loss=2.096812, Validation Loss=2.661631, Time Elapsed=621:56
Iter=3110, Training Loss=2.021480, Validation Loss=2.661631, Time Elapsed=621:57
Iter=3111, Training Loss=2.077243, Validation Loss=2.661565, Time Elapsed=622:00
Iter=3112, Training Loss=2.256530, Validation Loss=2.661565, Time Elapsed=622:01
Iter=3113, Training Loss=2.028163, Validation Loss=2.661565, Time Elapsed=622:02
Iter=3114, Training Loss=2.116051, Validation Loss=2.661565, Time Elapsed=622:03
Iter=3115, Training Loss=2.151726, Validation Loss=2.661565, Time Elapsed=622:05
Iter=3116, Training Loss=2.169009, Validation Loss=2.661565, Time Elapsed=622:06
Iter=3117, Training Loss=2.167493, Validation Loss=2.661565, Time Elapsed=622:07
Iter=3118, Training Loss=2.125076, Validation Loss=2.661565, Time Elapsed=622:09
Iter=3119, Training Loss=2.102906, Validation Loss=2.661565, Time Elapsed=622:10
Iter=3120, Training Loss=2.224366, Validation Loss=2.661565, Time Elapsed=622:12
Iter=3121, Training Loss=2.184749, Validation Loss=2.521737, Time Elapsed=622:15
Iter=3122, Training Loss=2.129009, Validation Loss=2.521737, Time Elapsed=622:16
Iter=3123, Training Loss=1.730208, Validation Loss=2.521737, Time Elapsed=622:18
Iter=3124, Training Loss=2.329483, Validation Loss=2.521737, Time Elapsed=622:19
Iter=3125, Training Loss=1.979163, Validation Loss=2.521737, Time Elapsed=622:20
Iter=3126, Training Loss=2.285552, Validation Loss=2.521737, Time Elapsed=622:22
Iter=3127, Training Loss=1.928239, Validation Loss=2.521737, Time Elapsed=622:23
Iter=3128, Training Loss=2.342092, Validation Loss=2.521737, Time Elapsed=622:24
Iter=3129, Training Loss=2.150861, Validation Loss=2.521737, Time Elapsed=622:26
Iter=3130, Training Loss=1.979373, Validation Loss=2.521737, Time Elapsed=622:27
Iter=3131, Training Loss=2.485844, Validation Loss=2.684286, Time Elapsed=622:30
Iter=3132, Training Loss=2.146511, Validation Loss=2.684286, Time Elapsed=622:31
Iter=3133, Training Loss=2.004103, Validation Loss=2.684286, Time Elapsed=622:32
Iter=3134, Training Loss=2.267832, Validation Loss=2.684286, Time Elapsed=622:35
Iter=3135, Training Loss=2.088026, Validation Loss=2.684286, Time Elapsed=622:37
Iter=3136, Training Loss=2.578556, Validation Loss=2.684286, Time Elapsed=622:39
Iter=3137, Training Loss=1.953109, Validation Loss=2.684286, Time Elapsed=622:40
Iter=3138, Training Loss=2.163667, Validation Loss=2.684286, Time Elapsed=622:42
Iter=3139, Training Loss=2.403250, Validation Loss=2.684286, Time Elapsed=622:44
Iter=3140, Training Loss=2.085180, Validation Loss=2.684286, Time Elapsed=622:46
Iter=3141, Training Loss=2.194534, Validation Loss=2.618388, Time Elapsed=622:49
Iter=3142, Training Loss=2.371775, Validation Loss=2.618388, Time Elapsed=622:50
Iter=3143, Training Loss=2.186087, Validation Loss=2.618388, Time Elapsed=622:52
Iter=3144, Training Loss=2.462960, Validation Loss=2.618388, Time Elapsed=622:53
Iter=3145, Training Loss=2.650197, Validation Loss=2.618388, Time Elapsed=622:54
Iter=3146, Training Loss=1.895785, Validation Loss=2.618388, Time Elapsed=622:55
Iter=3147, Training Loss=2.425600, Validation Loss=2.618388, Time Elapsed=622:56
Iter=3148, Training Loss=1.986146, Validation Loss=2.618388, Time Elapsed=622:58
Iter=3149, Training Loss=2.169126, Validation Loss=2.618388, Time Elapsed=622:59
Iter=3150, Training Loss=1.813344, Validation Loss=2.618388, Time Elapsed=623:00
Iter=3151, Training Loss=2.070608, Validation Loss=2.999124, Time Elapsed=623:03
Iter=3152, Training Loss=1.999066, Validation Loss=2.999124, Time Elapsed=623:04
Iter=3153, Training Loss=2.092205, Validation Loss=2.999124, Time Elapsed=623:05
Iter=3154, Training Loss=2.389099, Validation Loss=2.999124, Time Elapsed=623:07
Iter=3155, Training Loss=1.945524, Validation Loss=2.999124, Time Elapsed=623:08
Iter=3156, Training Loss=2.166103, Validation Loss=2.999124, Time Elapsed=623:09
Iter=3157, Training Loss=1.857852, Validation Loss=2.999124, Time Elapsed=623:10
Iter=3158, Training Loss=2.020860, Validation Loss=2.999124, Time Elapsed=623:11
Iter=3159, Training Loss=2.037462, Validation Loss=2.999124, Time Elapsed=623:13
Iter=3160, Training Loss=2.263816, Validation Loss=2.999124, Time Elapsed=623:14
Iter=3161, Training Loss=2.065199, Validation Loss=2.622336, Time Elapsed=623:17
Iter=3162, Training Loss=2.235490, Validation Loss=2.622336, Time Elapsed=623:18
Iter=3163, Training Loss=1.817902, Validation Loss=2.622336, Time Elapsed=623:19
Iter=3164, Training Loss=2.506878, Validation Loss=2.622336, Time Elapsed=623:20
Iter=3165, Training Loss=2.039630, Validation Loss=2.622336, Time Elapsed=623:22
Iter=3166, Training Loss=2.386169, Validation Loss=2.622336, Time Elapsed=623:23
Iter=3167, Training Loss=2.182373, Validation Loss=2.622336, Time Elapsed=623:24
Iter=3168, Training Loss=2.105641, Validation Loss=2.622336, Time Elapsed=623:25
Iter=3169, Training Loss=2.533506, Validation Loss=2.622336, Time Elapsed=623:27
Iter=3170, Training Loss=2.455527, Validation Loss=2.622336, Time Elapsed=623:28
Iter=3171, Training Loss=2.275651, Validation Loss=2.690991, Time Elapsed=623:31
Iter=3172, Training Loss=2.366271, Validation Loss=2.690991, Time Elapsed=623:33
Iter=3173, Training Loss=2.146820, Validation Loss=2.690991, Time Elapsed=623:34
Iter=3174, Training Loss=2.226638, Validation Loss=2.690991, Time Elapsed=623:36
Iter=3175, Training Loss=1.961150, Validation Loss=2.690991, Time Elapsed=623:37
Iter=3176, Training Loss=2.012657, Validation Loss=2.690991, Time Elapsed=623:38
Iter=3177, Training Loss=2.075355, Validation Loss=2.690991, Time Elapsed=623:39
Iter=3178, Training Loss=2.165729, Validation Loss=2.690991, Time Elapsed=623:41
Iter=3179, Training Loss=2.149574, Validation Loss=2.690991, Time Elapsed=623:42
Iter=3180, Training Loss=2.046763, Validation Loss=2.690991, Time Elapsed=623:43
Iter=3181, Training Loss=2.038403, Validation Loss=2.597194, Time Elapsed=623:47
Iter=3182, Training Loss=2.255881, Validation Loss=2.597194, Time Elapsed=623:48
Iter=3183, Training Loss=2.432266, Validation Loss=2.597194, Time Elapsed=623:49
Iter=3184, Training Loss=2.361185, Validation Loss=2.597194, Time Elapsed=623:51
Iter=3185, Training Loss=2.516094, Validation Loss=2.597194, Time Elapsed=623:52
Iter=3186, Training Loss=2.246481, Validation Loss=2.597194, Time Elapsed=623:54
Iter=3187, Training Loss=2.066748, Validation Loss=2.597194, Time Elapsed=623:56
Iter=3188, Training Loss=2.041135, Validation Loss=2.597194, Time Elapsed=623:58
Iter=3189, Training Loss=2.278185, Validation Loss=2.597194, Time Elapsed=623:59
Iter=3190, Training Loss=2.490940, Validation Loss=2.597194, Time Elapsed=624:01
Iter=3191, Training Loss=1.861309, Validation Loss=2.932657, Time Elapsed=624:06
Iter=3192, Training Loss=2.390180, Validation Loss=2.932657, Time Elapsed=624:07
Iter=3193, Training Loss=1.944200, Validation Loss=2.932657, Time Elapsed=624:09
Iter=3194, Training Loss=2.047776, Validation Loss=2.932657, Time Elapsed=624:11
Iter=3195, Training Loss=2.220982, Validation Loss=2.932657, Time Elapsed=624:12
Iter=3196, Training Loss=2.076798, Validation Loss=2.932657, Time Elapsed=624:14
Iter=3197, Training Loss=2.313481, Validation Loss=2.932657, Time Elapsed=624:16
Iter=3198, Training Loss=2.156595, Validation Loss=2.932657, Time Elapsed=624:18
Iter=3199, Training Loss=2.231813, Validation Loss=2.932657, Time Elapsed=624:20
Iter=3200, Training Loss=2.475892, Validation Loss=2.932657, Time Elapsed=624:22
Iter=3201, Training Loss=2.342085, Validation Loss=2.555339, Time Elapsed=624:27
Iter=3202, Training Loss=2.540854, Validation Loss=2.555339, Time Elapsed=624:29
Iter=3203, Training Loss=2.481511, Validation Loss=2.555339, Time Elapsed=624:30
Iter=3204, Training Loss=2.461431, Validation Loss=2.555339, Time Elapsed=624:32
Iter=3205, Training Loss=2.474446, Validation Loss=2.555339, Time Elapsed=624:34
Iter=3206, Training Loss=2.095634, Validation Loss=2.555339, Time Elapsed=624:36
Iter=3207, Training Loss=2.179919, Validation Loss=2.555339, Time Elapsed=624:38
Iter=3208, Training Loss=2.236256, Validation Loss=2.555339, Time Elapsed=624:40
Iter=3209, Training Loss=2.403531, Validation Loss=2.555339, Time Elapsed=624:43
Iter=3210, Training Loss=2.367720, Validation Loss=2.555339, Time Elapsed=624:45
Iter=3211, Training Loss=2.306133, Validation Loss=2.652098, Time Elapsed=624:49
Iter=3212, Training Loss=1.958178, Validation Loss=2.652098, Time Elapsed=624:51
Iter=3213, Training Loss=1.932670, Validation Loss=2.652098, Time Elapsed=624:53
Iter=3214, Training Loss=1.981685, Validation Loss=2.652098, Time Elapsed=624:55
Iter=3215, Training Loss=2.606721, Validation Loss=2.652098, Time Elapsed=624:57
Iter=3216, Training Loss=2.253165, Validation Loss=2.652098, Time Elapsed=624:59
Iter=3217, Training Loss=2.222928, Validation Loss=2.652098, Time Elapsed=625:01
Iter=3218, Training Loss=1.947539, Validation Loss=2.652098, Time Elapsed=625:03
Iter=3219, Training Loss=2.421119, Validation Loss=2.652098, Time Elapsed=625:05
Iter=3220, Training Loss=2.268179, Validation Loss=2.652098, Time Elapsed=625:07
Iter=3221, Training Loss=1.982347, Validation Loss=2.505424, Time Elapsed=625:11
Iter=3222, Training Loss=1.967352, Validation Loss=2.505424, Time Elapsed=625:13
Iter=3223, Training Loss=1.585700, Validation Loss=2.505424, Time Elapsed=625:15
Iter=3224, Training Loss=2.167868, Validation Loss=2.505424, Time Elapsed=625:17
Iter=3225, Training Loss=1.978691, Validation Loss=2.505424, Time Elapsed=625:19
Iter=3226, Training Loss=2.338109, Validation Loss=2.505424, Time Elapsed=625:22
Iter=3227, Training Loss=2.514960, Validation Loss=2.505424, Time Elapsed=625:25
Iter=3228, Training Loss=1.738207, Validation Loss=2.505424, Time Elapsed=625:28
Iter=3229, Training Loss=2.097450, Validation Loss=2.505424, Time Elapsed=625:30
Iter=3230, Training Loss=2.402310, Validation Loss=2.505424, Time Elapsed=625:33
Iter=3231, Training Loss=2.605662, Validation Loss=2.621311, Time Elapsed=625:38
Iter=3232, Training Loss=1.775068, Validation Loss=2.621311, Time Elapsed=625:40
Iter=3233, Training Loss=2.117800, Validation Loss=2.621311, Time Elapsed=625:42
Iter=3234, Training Loss=2.512752, Validation Loss=2.621311, Time Elapsed=625:44
Iter=3235, Training Loss=2.018192, Validation Loss=2.621311, Time Elapsed=625:46
Iter=3236, Training Loss=2.478925, Validation Loss=2.621311, Time Elapsed=625:49
Iter=3237, Training Loss=2.227669, Validation Loss=2.621311, Time Elapsed=625:51
Iter=3238, Training Loss=2.006909, Validation Loss=2.621311, Time Elapsed=625:54
Iter=3239, Training Loss=2.382889, Validation Loss=2.621311, Time Elapsed=625:56
Iter=3240, Training Loss=2.176341, Validation Loss=2.621311, Time Elapsed=625:58
Iter=3241, Training Loss=1.872455, Validation Loss=2.507261, Time Elapsed=626:02
Iter=3242, Training Loss=2.555532, Validation Loss=2.507261, Time Elapsed=626:04
Iter=3243, Training Loss=2.602649, Validation Loss=2.507261, Time Elapsed=626:07
Iter=3244, Training Loss=2.278475, Validation Loss=2.507261, Time Elapsed=626:09
Iter=3245, Training Loss=2.317464, Validation Loss=2.507261, Time Elapsed=626:11
Iter=3246, Training Loss=2.030567, Validation Loss=2.507261, Time Elapsed=626:13
Iter=3247, Training Loss=2.634086, Validation Loss=2.507261, Time Elapsed=626:15
Iter=3248, Training Loss=2.387741, Validation Loss=2.507261, Time Elapsed=626:16
Iter=3249, Training Loss=2.590448, Validation Loss=2.507261, Time Elapsed=626:18
Iter=3250, Training Loss=2.689341, Validation Loss=2.507261, Time Elapsed=626:20
Iter=3251, Training Loss=2.169286, Validation Loss=2.783860, Time Elapsed=626:23
Iter=3252, Training Loss=2.483083, Validation Loss=2.783860, Time Elapsed=626:25
Iter=3253, Training Loss=2.022415, Validation Loss=2.783860, Time Elapsed=626:27
Iter=3254, Training Loss=2.099829, Validation Loss=2.783860, Time Elapsed=626:28
Iter=3255, Training Loss=2.175488, Validation Loss=2.783860, Time Elapsed=626:30
Iter=3256, Training Loss=2.022747, Validation Loss=2.783860, Time Elapsed=626:32
Iter=3257, Training Loss=2.273014, Validation Loss=2.783860, Time Elapsed=626:33
Iter=3258, Training Loss=2.584088, Validation Loss=2.783860, Time Elapsed=626:35
Iter=3259, Training Loss=1.993302, Validation Loss=2.783860, Time Elapsed=626:37
Iter=3260, Training Loss=2.138976, Validation Loss=2.783860, Time Elapsed=626:39
Iter=3261, Training Loss=1.873748, Validation Loss=2.983146, Time Elapsed=626:43
Iter=3262, Training Loss=2.184996, Validation Loss=2.983146, Time Elapsed=626:45
Iter=3263, Training Loss=2.213113, Validation Loss=2.983146, Time Elapsed=626:47
Iter=3264, Training Loss=2.966367, Validation Loss=2.983146, Time Elapsed=626:49
Iter=3265, Training Loss=1.983143, Validation Loss=2.983146, Time Elapsed=626:51
Iter=3266, Training Loss=2.021016, Validation Loss=2.983146, Time Elapsed=626:53
Iter=3267, Training Loss=2.151506, Validation Loss=2.983146, Time Elapsed=626:55
Iter=3268, Training Loss=1.770802, Validation Loss=2.983146, Time Elapsed=626:57
Iter=3269, Training Loss=2.527670, Validation Loss=2.983146, Time Elapsed=626:59
Iter=3270, Training Loss=2.236426, Validation Loss=2.983146, Time Elapsed=627:01
Iter=3271, Training Loss=2.340957, Validation Loss=2.661330, Time Elapsed=627:06
Iter=3272, Training Loss=1.763627, Validation Loss=2.661330, Time Elapsed=627:08
Iter=3273, Training Loss=2.314689, Validation Loss=2.661330, Time Elapsed=627:10
Iter=3274, Training Loss=1.925153, Validation Loss=2.661330, Time Elapsed=627:12
Iter=3275, Training Loss=2.282442, Validation Loss=2.661330, Time Elapsed=627:14
Iter=3276, Training Loss=1.559955, Validation Loss=2.661330, Time Elapsed=627:16
Iter=3277, Training Loss=2.573088, Validation Loss=2.661330, Time Elapsed=627:18
Iter=3278, Training Loss=1.844475, Validation Loss=2.661330, Time Elapsed=627:20
Iter=3279, Training Loss=2.363493, Validation Loss=2.661330, Time Elapsed=627:22
Iter=3280, Training Loss=1.791357, Validation Loss=2.661330, Time Elapsed=627:24
Iter=3281, Training Loss=2.496625, Validation Loss=2.398644, Time Elapsed=627:28
Iter=3282, Training Loss=2.464609, Validation Loss=2.398644, Time Elapsed=627:29
Iter=3283, Training Loss=2.336420, Validation Loss=2.398644, Time Elapsed=627:31
Iter=3284, Training Loss=1.859482, Validation Loss=2.398644, Time Elapsed=627:33
Iter=3285, Training Loss=2.442938, Validation Loss=2.398644, Time Elapsed=627:34
Iter=3286, Training Loss=2.043189, Validation Loss=2.398644, Time Elapsed=627:36
Iter=3287, Training Loss=2.233008, Validation Loss=2.398644, Time Elapsed=627:38
Iter=3288, Training Loss=2.333049, Validation Loss=2.398644, Time Elapsed=627:39
Iter=3289, Training Loss=2.079555, Validation Loss=2.398644, Time Elapsed=627:41
Iter=3290, Training Loss=2.074687, Validation Loss=2.398644, Time Elapsed=627:43
Iter=3291, Training Loss=2.148560, Validation Loss=2.599651, Time Elapsed=627:46
Iter=3292, Training Loss=1.777679, Validation Loss=2.599651, Time Elapsed=627:48
Iter=3293, Training Loss=2.479700, Validation Loss=2.599651, Time Elapsed=627:50
Iter=3294, Training Loss=2.277463, Validation Loss=2.599651, Time Elapsed=627:51
Iter=3295, Training Loss=2.408080, Validation Loss=2.599651, Time Elapsed=627:53
Iter=3296, Training Loss=2.485557, Validation Loss=2.599651, Time Elapsed=627:55
Iter=3297, Training Loss=2.431938, Validation Loss=2.599651, Time Elapsed=627:57
Iter=3298, Training Loss=2.343668, Validation Loss=2.599651, Time Elapsed=627:58
Iter=3299, Training Loss=1.823683, Validation Loss=2.599651, Time Elapsed=628:00
Iter=3300, Training Loss=2.331944, Validation Loss=2.599651, Time Elapsed=628:02
Iter=3301, Training Loss=2.349787, Validation Loss=2.559524, Time Elapsed=628:07
Iter=3302, Training Loss=2.230047, Validation Loss=2.559524, Time Elapsed=628:09
Iter=3303, Training Loss=2.076516, Validation Loss=2.559524, Time Elapsed=628:11
Iter=3304, Training Loss=2.056278, Validation Loss=2.559524, Time Elapsed=628:13
Iter=3305, Training Loss=2.461069, Validation Loss=2.559524, Time Elapsed=628:15
Iter=3306, Training Loss=1.976285, Validation Loss=2.559524, Time Elapsed=628:16
Iter=3307, Training Loss=2.251533, Validation Loss=2.559524, Time Elapsed=628:18
Iter=3308, Training Loss=2.029109, Validation Loss=2.559524, Time Elapsed=628:20
Iter=3309, Training Loss=2.606011, Validation Loss=2.559524, Time Elapsed=628:22
Iter=3310, Training Loss=2.237712, Validation Loss=2.559524, Time Elapsed=628:23
Iter=3311, Training Loss=1.950236, Validation Loss=2.418926, Time Elapsed=628:27
Iter=3312, Training Loss=2.195051, Validation Loss=2.418926, Time Elapsed=628:29
Iter=3313, Training Loss=2.350956, Validation Loss=2.418926, Time Elapsed=628:31
Iter=3314, Training Loss=2.238225, Validation Loss=2.418926, Time Elapsed=628:32
Iter=3315, Training Loss=1.976874, Validation Loss=2.418926, Time Elapsed=628:34
Iter=3316, Training Loss=2.175902, Validation Loss=2.418926, Time Elapsed=628:36
Iter=3317, Training Loss=2.255667, Validation Loss=2.418926, Time Elapsed=628:38
Iter=3318, Training Loss=1.892472, Validation Loss=2.418926, Time Elapsed=628:39
Iter=3319, Training Loss=1.925845, Validation Loss=2.418926, Time Elapsed=628:41
Iter=3320, Training Loss=2.468917, Validation Loss=2.418926, Time Elapsed=628:43
Iter=3321, Training Loss=1.988714, Validation Loss=2.544899, Time Elapsed=628:47
Iter=3322, Training Loss=2.364584, Validation Loss=2.544899, Time Elapsed=628:48
Iter=3323, Training Loss=1.865078, Validation Loss=2.544899, Time Elapsed=628:50
Iter=3324, Training Loss=2.642394, Validation Loss=2.544899, Time Elapsed=628:52
Iter=3325, Training Loss=2.067519, Validation Loss=2.544899, Time Elapsed=628:54
Iter=3326, Training Loss=1.999736, Validation Loss=2.544899, Time Elapsed=628:55
Iter=3327, Training Loss=2.228359, Validation Loss=2.544899, Time Elapsed=628:57
Iter=3328, Training Loss=2.453676, Validation Loss=2.544899, Time Elapsed=628:59
Iter=3329, Training Loss=2.093856, Validation Loss=2.544899, Time Elapsed=629:01
Iter=3330, Training Loss=2.228573, Validation Loss=2.544899, Time Elapsed=629:02
Iter=3331, Training Loss=1.864478, Validation Loss=2.772207, Time Elapsed=629:06
Iter=3332, Training Loss=1.941507, Validation Loss=2.772207, Time Elapsed=629:08
Iter=3333, Training Loss=2.581046, Validation Loss=2.772207, Time Elapsed=629:10
Iter=3334, Training Loss=2.083423, Validation Loss=2.772207, Time Elapsed=629:12
Iter=3335, Training Loss=2.126731, Validation Loss=2.772207, Time Elapsed=629:13
Iter=3336, Training Loss=2.210858, Validation Loss=2.772207, Time Elapsed=629:15
Iter=3337, Training Loss=2.067562, Validation Loss=2.772207, Time Elapsed=629:17
Iter=3338, Training Loss=2.103972, Validation Loss=2.772207, Time Elapsed=629:18
Iter=3339, Training Loss=2.155629, Validation Loss=2.772207, Time Elapsed=629:20
Iter=3340, Training Loss=2.090332, Validation Loss=2.772207, Time Elapsed=629:22
Iter=3341, Training Loss=2.189989, Validation Loss=2.771905, Time Elapsed=629:26
Iter=3342, Training Loss=2.110111, Validation Loss=2.771905, Time Elapsed=629:28
Iter=3343, Training Loss=2.018101, Validation Loss=2.771905, Time Elapsed=629:30
Iter=3344, Training Loss=1.797292, Validation Loss=2.771905, Time Elapsed=629:31
Iter=3345, Training Loss=2.140296, Validation Loss=2.771905, Time Elapsed=629:33
Iter=3346, Training Loss=2.417653, Validation Loss=2.771905, Time Elapsed=629:35
Iter=3347, Training Loss=2.136174, Validation Loss=2.771905, Time Elapsed=629:37
Iter=3348, Training Loss=2.425591, Validation Loss=2.771905, Time Elapsed=629:38
Iter=3349, Training Loss=2.313850, Validation Loss=2.771905, Time Elapsed=629:40
Iter=3350, Training Loss=2.045695, Validation Loss=2.771905, Time Elapsed=629:42
Iter=3351, Training Loss=2.138978, Validation Loss=2.691324, Time Elapsed=629:46
Iter=3352, Training Loss=2.286887, Validation Loss=2.691324, Time Elapsed=629:47
Iter=3353, Training Loss=1.754350, Validation Loss=2.691324, Time Elapsed=629:49
Iter=3354, Training Loss=1.948177, Validation Loss=2.691324, Time Elapsed=629:51
Iter=3355, Training Loss=2.329519, Validation Loss=2.691324, Time Elapsed=629:52
Iter=3356, Training Loss=2.481675, Validation Loss=2.691324, Time Elapsed=629:54
Iter=3357, Training Loss=2.422373, Validation Loss=2.691324, Time Elapsed=629:56
